"x","y"
4.99581402761581,4.95550262332872
3.93286256182592,5.97232355307065
4.63232335269695,6.85011342848842
5.12472710697412,4.87158902206836
6.06465746267598,5.08234061010513
3.86152697429098,5.20128342746851
5.42972816574835,5.19018366523684
5.45500564278815,3.74932565089731
4.64753695197654,3.58091809246914
6.50512973498876,6.96490359016864
6.31289954969367,5.3145046208525
5.26564178726724,5.36354096073911
3.98052073253356,5.08952827183473
6.75490224120526,4.77358586511296
3.92478268641936,5.08542263978129
4.27276293875763,4.4461682114975
6.63914461004399,5.99201649865892
3.87924985405461,4.70735206953759
5.84666656153069,4.73430809311726
5.63476694910308,4.89425712114368
4.69385165279292,6.11028218265147
4.16853768201464,6.14010620131802
7.69651785910518,4.62044605335355
5.47060780420631,3.86078520838762
5.45922637751619,5.10402321290847
4.87611294438568,3.90796855197233
5.97474995774535,4.90811078377475
3.96084014577846,3.92836822531623
4.74504728651334,6.53161693310835
6.16068810300929,4.03698331800055
4.96594442158887,6.16212472854794
4.14519234721743,4.63169039522572
7.03745142996887,5.76828327231684
3.95532565700417,5.56077552367083
6.6074923736116,4.88572907099692
4.65303828746473,3.48631966256095
5.67070018411074,5.59834778602002
3.41872152191518,4.61174882052021
4.42578131066204,6.25044304658898
4.79590718320794,5.16952018822001
4.98266452274513,5.67783302757532
5.72170668892129,5.18452424517954
4.55866453520535,4.9428387096328
4.50777590662421,5.11582024535464
5.25004506418836,4.37865468501312
4.98158805651887,4.25970044886882
4.66572074704583,6.58072366072761
3.83222582959331,3.4541412116777
4.86054859953166,5.16334085432885
6.24355259915842,3.37870868080351
4.65429942221638,4.85119773852225
4.71685634466702,5.85559170950881
4.27878088902082,4.03756835001953
5.12263018392047,4.07711459237101
3.91181950164425,5.1049691925844
6.31599856979031,4.56891172569951
6.03620371750177,3.57951193035575
6.00410093903345,6.75066091539879
6.64279344169612,4.40645543381404
4.30441662530956,6.65334329702147
3.78021926752853,5.83156084475389
5.11171472908893,3.45003332927735
2.92332075237906,6.25955046362341
6.19236682073636,5.33688226961879
4.83608714562844,5.26592685237226
5.63337020456315,5.56044459525472
2.64266594735098,3.49060390516413
5.27129567275318,5.75933364892791
4.76573488656619,6.37012384529131
4.60735258380595,4.44763615045619
4.16880716179019,4.29196288595516
6.65156813121904,5.79839746261067
5.19936845405082,5.46318322455572
4.39919848362397,5.42411929436583
4.52298211275077,4.47415516173919
3.61028842752427,3.39420481710356
4.12371768564377,4.45891147985666
5.56730118900037,4.91024557319889
3.32122255545403,5.82500232008847
4.1406440263117,6.83713636666424
5.11543392903569,5.86532513381165
5.34104885811274,6.66556463213141
3.93265573722659,4.71511182654343
4.79776747399457,7.33329526020013
4.58512196033877,6.11783284884748
5.07538686548252,2.82569124659934
3.81653333390329,4.09951611394882
5.06538962214265,5.54023655840829
5.94746317413873,4.7358625294207
5.91488720532575,5.11402528457905
6.10639938746978,5.58944043500287
4.53877503631846,5.55974040898567
5.78888684543971,4.42226797866345
5.26313122356833,4.93090313796991
6.96912362235392,3.44765940347515
5.57359952778054,4.41730411824473
5.70838272907454,4.34706345461566
6.31834258228757,6.53943511140931
6.55284277746555,4.88748852753091
6.53370084123736,3.46911511834247
3.55451088394147,4.62387570445322
3.09181107828962,4.74272767416763
5.70395128323324,5.59986442971785
5.30598016043714,5.72520671601785
4.27598631373051,6.53454657374601
4.55286350908371,5.40076407754422
4.52769240153854,3.1374435121496
5.78503757812283,4.98641818666309
4.20937469620093,5.81204261503661
3.20330549768575,5.89200647280639
5.90332088727045,4.02516218498827
3.49058284585006,5.65809053200172
4.04690841833403,4.69919177832234
5.23372766900468,5.81835156741389
4.15285741971037,6.09692997035069
6.35724099837654,4.06559390101442
4.90449308900966,6.17375471669393
5.650895474553,3.31931338286665
6.53231976392619,4.18492177112014
4.06945615778329,3.38304097600744
4.70611413508765,4.29476886553023
3.31044337002487,3.6225108741815
4.89179528271043,4.33284703043071
4.35085863635539,3.32846284645021
5.85908451415628,5.10135958544214
4.61224817620961,3.80343951883446
6.99194167302584,5.26511379719107
5.62827623017286,4.01277460129185
6.71741469524741,6.09517112642441
4.28070553384429,4.74882134690443
6.19864319212459,6.15877015862561
4.69593732361039,5.5915781671688
5.84371707969801,5.79027048107282
3.70238921000502,5.57237628535515
4.62892801787766,4.96353527210647
5.25383186153395,4.88647620276537
2.96525695995372,5.2813112322531
1.90807774245144,5.46977333035813
3.52679154162404,5.69472197649687
3.85888026618883,3.65683843833825
4.73071172605776,3.38328448509758
4.67116607655011,3.73827177120267
3.4486743854122,3.92241373482624
5.13330752312647,5.68049360345426
4.97995673061928,4.66281066786827
5.64390606734015,6.82033680838698
5.52006176412845,4.7540464066586
3.74543952368137,3.47811869190978
5.99892417870252,4.56191656001695
5.98677212026595,5.52165362518225
5.58674683452106,4.9088924009052
4.06889681285841,5.55616240256665
5.37068044653355,3.84633071952906
5.76293136363394,5.57371739112907
4.38866869050136,5.54389343125614
5.41669867219495,5.90370182412724
3.8778634310421,4.34127679432505
5.09168764649913,3.98646200162345
4.76985598636898,5.27680182039643
4.31045546010766,6.51809008686721
5.28572428588869,5.26672225575334
5.45657078948876,1.83200241107721
3.92978312814402,6.05506802844072
3.08707152780035,6.59372144692332
4.62577494236934,7.5166388626907
3.82050283381446,4.83233455443057
4.05242610887792,4.70054510369613
3.8199712695168,3.55297866772423
5.42678167363529,4.02634961818171
4.99344781593591,4.87710603197334
4.43586554088309,3.19565920375995
6.10443043186586,5.2581357592686
5.15631247893604,5.01317483752739
5.5881622546759,5.48040209323675
3.47373367751371,3.21019152792386
5.34588654593459,3.90933170769388
5.42621464119883,5.57204767569064
5.70850955291875,5.55002878117294
4.48493055160704,4.29778083713714
5.69906434756323,3.7368678394386
3.82283849212826,5.57932950093518
5.62758965119286,6.60155799064498
4.93125002818804,6.03512056275302
3.70499387052744,3.937684982946
5.13326030906295,4.61032534870268
5.39533745693886,5.0055325689911
5.81190721222711,3.90270539358001
6.11191322768671,4.63832612255847
6.64709001939076,4.78278309419565
5.81203188530417,2.97947214523687
4.04755044295911,5.25203074244521
5.77998505429092,4.20846812622682
4.93141348418224,5.62666143817507
5.69266740142964,6.79532676630897
5.26062779774257,3.95720516206128
5.35265196127059,3.83870441658317
3.62716919243183,3.47513905136722
5.73125818826977,4.44432460447013
3.59950300697993,5.26373905541539
3.67236824599554,4.43923788741331
6.10087108923468,5.57745513823901
4.56436534921909,5.13807929560461
5.79033218487976,3.65317220082025
5.47493271281685,3.92197742760481
4.42794737501576,6.23927659836479
4.27015435997036,4.60114257784145
5.42354425800436,4.93769329308584
3.96745159787906,4.12465638449337
4.718553179692,5.33784508537443
3.91569436114027,5.95709016960888
7.54746521862407,5.15050004162534
6.67069868295808,6.33699446041903
7.28744750601757,6.46478175616915
4.67893958094978,4.61362094047648
5.35170310835423,5.21465555049495
2.07383577498501,5.03257142753609
3.6010500418185,3.71751554894785
4.8814700513227,6.62250799398544
4.57678365524173,4.15823584791058
6.46712404306333,3.17902531461657
3.86936482797081,6.29210432618384
5.96712742770751,3.74957592008376
5.52462291925836,5.13018231469938
5.29703042267912,4.63152925581514
6.0566398384965,3.18198877804179
5.14600455828367,4.12757380870265
3.88337589295587,3.18646551970493
3.67591310880844,4.4282087433485
5.21710984737336,4.91713808793222
3.9314956727081,5.03913671136565
3.63095043681749,3.75497621239549
3.29935191071102,5.15342848892278
4.89753375909787,5.20757339448626
5.42448716355374,3.99161979413466
3.26513201067886,4.35274501211159
5.84330441196782,4.40771390978987
5.29369731094704,4.27382451839445
7.59400674032313,6.81145704591815
4.65495790613532,5.04266098640376
4.9116918282408,5.72048446974566
4.72978746280803,5.29786188830446
4.97771662548514,4.47625853176476
4.05793576201178,5.23679133915474
3.12385405797818,5.58866913520372
6.03790744794099,2.87352261410505
4.90298333511012,3.81140901898507
4.90443283160239,4.30245732755642
6.26722098737175,4.62262673337841
5.67740821339632,4.7300293673343
4.61634957487838,5.86686627836712
3.73166443329372,5.12936246223039
5.56491480794648,5.9150102998329
3.51733717818894,5.58729097643259
3.98829457163058,5.68113538420224
5.07962096224919,3.50989370778493
5.61050377594754,5.02012707861847
5.09566501996154,5.49716292699542
4.9753048588166,5.5224843470243
4.92864695577573,3.652680343111
4.21277568824468,4.83862779611879
3.47726475775254,6.3085377072191
5.84429594147459,3.45556633512964
5.20378124202002,3.63714974477455
3.33788487052945,5.74309086626632
6.06441558558905,6.17277969144927
4.94341308606909,5.0815199016146
6.91421237206476,4.86234677620761
5.26580325159077,4.62760400275203
3.73771687587642,5.10815035295324
5.74911213867457,4.71593303392696
4.55733752768751,5.07263369408384
5.0857608357618,6.37433773267467
5.88982519592854,5.88502432950032
5.36300516936837,3.41782829030918
3.90797792548289,3.83453390432292
4.81153892451515,4.24767561135514
4.72330761603156,6.26121800400356
4.51714872734054,6.41742162507627
5.11415295983017,5.51568341736738
5.15518271154184,5.31267969432972
4.29182553126424,3.62389797345623
5.34193239023092,5.41899119997881
5.44564780602669,5.36008692603887
4.28505398229195,4.7021996652025
4.13783911780847,4.78980234213361
4.17585894297709,4.34879765484213
6.23947919958535,4.57744853001873
5.88671493896024,6.01671236110221
6.99478806321845,5.69025393872863
5.32221746219872,6.01418192416392
5.96929152356491,5.31751362875598
6.69568695534789,6.42948364915129
5.41332557004795,5.43887983512871
6.13463767224959,4.91430676486154
5.26731688511122,4.45197080005898
4.9767122314496,4.19557048281766
5.26519857819123,5.21148230595465
4.71880504518158,6.11794868559112
4.2626687494035,5.91891414725498
5.03680572758989,5.95208832695736
3.68190552755572,6.33776982635469
2.95594519487787,3.3185484301543
6.74288883211452,6.51763683453422
5.80861038023944,5.8136339486853
4.51872409587379,6.0205409381501
3.87348992784865,4.17715869970642
4.78191475599121,4.67857016803139
4.96119666154062,3.59573628213306
4.91012000818842,5.25049593470344
4.89500726515342,5.68490746912808
4.76617731006868,4.82764798921594
6.10052972859377,4.24831292355284
5.07375688448527,4.6473740067726
5.10144227235579,7.33009164824364
5.22878158976825,4.87133154420698
3.01439786813266,5.83120994234331
4.01358654315358,4.64312365095995
5.30500270321944,4.43130388299128
5.51328134352995,4.00255413648328
5.72666755726084,4.7713283328403
5.53901168146715,3.50739754280678
5.02833253941405,3.24415504562446
4.77943467701375,5.04471557820933
4.87849486940422,4.57313258918326
5.26336643676835,4.73131533038064
4.59686353950626,4.64350300811889
5.06260510131976,6.38177516535515
5.49333119250557,5.4558790866516
5.89118916680161,5.62431231757528
6.22002405233357,5.4641563545592
4.73179624247322,4.46809523419295
5.86844404283323,5.57033172273507
6.97871761688542,5.26877344178312
4.14770869731027,3.88120444614554
4.56509717175775,3.70930925192915
3.49027684381125,2.58830472186203
7.8289781482968,4.43326555549147
4.04057660606226,5.43435599502215
5.32888805453683,5.84454831658549
3.87992903884536,6.20311186705763
5.77489004788711,4.12417164610901
3.00767708085027,4.80828393467411
5.74307687437089,4.59342480529101
4.2062778574979,5.5741230290689
4.68237737211814,4.68417422695381
3.70248158370218,5.45343706641875
5.31931917747804,4.33190134328652
5.62838645894266,6.18804257459674
5.17151510827953,6.06464603385112
2.75803959747331,6.24864450372825
5.84850083530884,4.82849516473717
4.72124459960498,4.29159168045195
6.60421527455849,5.40090419951593
6.11747682876871,5.16323593016423
4.48777398524079,4.64981564648617
5.39723430774423,4.50727614165004
5.93852604806802,6.07826164262822
5.09241856119478,3.56008898374215
3.66393009793011,7.67055471234494
5.29846320395309,7.25257559509343
4.76544709499161,4.00229767117244
3.97003587949626,4.81441645276717
4.2565867325777,6.43350242147944
4.51566288122078,3.73591497278544
5.58344462820959,5.24971111807511
3.31613538893931,5.11698114163196
5.50183414985967,4.22023428441527
4.90358507431555,5.07029989598049
4.66945553755953,3.61381133927163
4.34968807180589,5.34976344969613
5.31725178427382,4.11404931023245
4.72193852934474,4.70376643793783
4.57281219639222,4.38749024123235
5.45685185312427,2.7576699980323
6.63485712040997,4.77958166940165
4.02989500111797,5.03029864661011
5.40588194876808,4.81550883289341
5.46504275917789,6.28676801786859
5.23094702962869,4.94826532850295
4.98758281016813,5.21391317671738
5.1591426311986,5.2236926739692
5.32050660270921,6.2108743910209
4.1278693797132,4.81432720356623
6.7827300312726,4.99806772922678
2.81837749863179,4.58613074325994
5.57844783008013,5.47351420553201
5.05811878270707,5.25555432601332
3.29542185440193,4.27551657341987
3.38443065818311,5.67687946986486
6.1411303508713,5.26659049168542
6.8616623323199,5.24762461326125
6.30273178484809,5.07890370942598
4.57646150187047,4.92277789287965
5.17991663425249,5.31037556265274
4.23136841771091,5.14905763244487
5.18437832158654,5.59106093715057
4.07796313399504,4.29477001386879
4.41558945719115,5.40371272072179
4.86472665539788,7.27364206070682
6.50750946129885,6.17832014406813
4.42170892323148,5.86867455078481
3.68264001545024,4.91305350499246
5.50527618579493,4.33919198768401
4.74521318321015,5.97692971212045
4.61425706166009,6.42620513879869
3.6091844262444,4.01363399705815
4.14136317450422,5.65409345209106
5.31864749178022,5.97468537073625
4.20087527844691,5.39677052104941
6.34492331481654,5.32031382488344
6.53507283095589,4.47657607628114
4.89527067684852,4.99470746064211
6.04649090807033,4.86990157120727
4.35655962992339,4.42409148507169
4.17914200375222,3.52254374537911
5.4677341818056,5.87793875576512
6.14375557453738,6.75408410295314
5.60796560113012,5.06873259955078
5.05592541391941,3.64416256973113
5.09091422836894,3.74899952702538
3.5383115108699,5.71148082936639
4.48890052672872,5.31960738374487
4.62742356832834,4.35040459429194
5.48724088698965,6.27762715448246
5.70949022583442,4.863646629033
4.89445285358331,6.10935829974928
3.53882748335042,5.89749149064298
4.3747962165091,7.13269065721385
6.0784867879492,5.55420271502922
6.41475131035552,4.72952915685688
5.77327812408099,4.7665179781456
4.74479250743856,5.6740529448677
4.75836523717421,4.48198655756145
5.51706615520645,5.93047167043179
4.48950949539349,5.65433553890459
4.79188685837572,5.20707936262688
4.52597406249205,4.24714472054626
7.16984263800036,5.5730087149245
4.75527166830021,5.43171477649153
5.86742493726466,3.20974584199539
4.88979404639015,3.38571258144012
4.93927712345236,4.04391984637846
5.54277468040366,4.7334525580148
3.39398224114646,6.30482545382102
5.79676597514993,4.69330434826093
5.35032885581459,4.3808633538264
3.76836105949375,4.62285643797339
4.32734452286366,5.57018118160947
5.6231205021236,1.07512906746071
5.55691323012452,5.97333815146015
4.5413714450526,5.60083767324834
4.63214738947816,4.71908037156346
4.71539034504784,5.11309012708865
4.6664272412763,6.84961797480296
5.5458167701792,2.35077171187784
6.31480554596036,5.34322539532408
4.2017981639889,4.54274195737639
5.07127471260242,4.17295368731128
3.65207589979435,5.4223476899987
5.00831182822248,4.10065584728271
3.06302417286032,5.77160506324852
5.43563467694004,5.65939414590368
3.83434572550335,5.96899659118264
5.9539059222834,4.15398936130978
5.89894765555879,6.6470316774549
4.73148530234866,3.3039668944282
6.67307008936005,5.86993460893608
4.01494592536577,6.14558588763701
6.61090661123207,3.69313868581028
5.91367578528727,5.099243575608
4.15828119618081,4.96036396533765
4.82705079669796,6.56922113639128
5.81866206325834,4.82655838328768
5.62761134484068,5.13005236857873
4.52349974667931,4.4449829768102
4.73004178732508,3.12012863776253
6.6757144177023,5.13371637575704
5.59012103238696,5.5808198159665
5.56167614118448,4.82044919852809
6.41566829566961,4.30271403254286
4.24487690964144,5.18028256528414
5.70950427632251,4.32879238056774
5.73172810805984,5.69383519292911
4.74303508375833,3.49076132569704
3.86585279148982,4.04145471203504
6.29146774405069,4.31724426631105
5.67934001976789,6.7000845717152
5.78930248949304,4.02674804746113
6.04934221776564,3.77984890449954
4.23151033278476,5.50874187355073
5.35005274569265,5.41388044817209
5.30659467481657,5.3922485602718
3.92008799127866,4.04592133955059
4.56637869915467,5.4551690649486
5.52826441296764,5.83536174272318
6.68107110389739,6.38786925893586
6.52749080506944,5.47984458133084
3.97461895679659,7.50596135594675
5.25265963280848,5.06357029341537
5.30297630819753,4.32813042619925
4.76280099946645,6.0368836220062
4.64139723851544,4.96713815668651
4.44678892138155,5.7005598212175
5.41672916391103,4.55399403753602
7.73986479387838,5.07971431143453
5.30546696375845,6.65323061072229
3.73316370728775,4.98919446360687
4.23008903949058,6.58402855934101
5.01459710490096,3.31520342978796
3.95597705046624,3.93042972706261
5.05588992596137,4.67438051572963
4.10570021693593,6.51591268297218
5.26864072155787,4.01226098643549
3.54671184109196,5.6525667360673
4.75691776866978,5.3346244157276
3.83300201498294,3.53559465557757
5.17991567418799,4.53851526084542
3.60776635262481,4.97784604382942
5.28474198498091,3.82669340163334
6.27475918928836,5.39986325949819
3.64194922743257,5.36108477390513
2.82181476193061,5.24118491343436
4.54929374913484,5.68697824767567
4.2810232141904,3.91563821782688
4.06958511624013,5.19780251067045
5.01022022784354,4.41638644155894
5.69000027254061,5.33958496488329
4.24706227248062,5.36914261720957
6.65604282600338,4.24199128671112
5.508916571571,3.67309372534256
4.30791475524206,6.9157489346351
6.28423928248552,4.90469442811695
5.04772486580384,4.15689060431836
4.70378724829634,5.87474691595243
3.72851212824723,6.25919493963053
4.88578347273802,6.64642389156701
5.7734905486091,5.27233440684882
5.23910587394449,5.52529351160919
5.17052289857505,5.49679983015645
4.10425888729895,6.02137652457073
4.70327726135799,4.44507632958143
4.4573411160969,4.74337262530415
5.44807858725842,5.35590881012914
5.00350144387124,5.67845050494588
4.55114223244825,4.57514489642488
4.86071153519209,4.6858328605011
4.65408954331949,5.09379409945946
5.57823237501339,5.21805620026553
5.48979447243093,6.80039200837789
5.14603383100529,4.06287499886317
4.76584177519034,6.88803910611359
4.37644411169348,5.57429710310501
6.46663401855914,5.36034448049836
5.3870577408455,4.14426804638099
4.06660851305704,5.35615878801527
4.6549688072096,3.82334381045571
5.5600539761068,4.72190472839243
5.86329197487968,5.34247439857258
3.61377964549923,3.91497766627818
3.66018551052052,4.28873021572639
4.12559163998294,5.05784712148442
6.16891822337229,5.82793880319668
4.75939210312098,5.86007259362205
5.21552885326219,3.82790866643451
4.44315392065849,3.64942053620451
5.41543742632266,6.04739374346732
5.64478836448243,4.38337821271564
4.95329077834486,5.20312522589774
4.20460556401904,6.52043101251927
3.61682378164696,3.63520687009977
4.8467339043153,5.99337810438436
6.34832143319855,3.89724245205498
5.74541711064911,6.47837035291971
6.3857972974436,4.205334262624
6.44082711689697,4.96196893922995
6.94024504497079,6.19031708082878
3.65520580944599,5.59211852224527
4.4504308177472,5.95737435022609
4.28843197427168,5.40975669067127
5.91836917071484,3.76097109829694
3.99703831490301,3.89576206011321
5.52297440956434,4.5671389354515
6.7817451049527,5.69010014305694
3.77898190512934,5.61888200983815
4.36714040830725,4.54016607022663
5.63388603041403,4.58089683120039
4.91952881437774,5.91299949313486
4.82421007919029,5.68065413434886
5.83280719393779,5.33334772962121
6.43697443814255,5.86788577006769
6.92497603836388,5.29027365700433
6.02683789458083,4.38749919144043
6.04131354553505,6.18687413200157
3.62278770513057,5.56872174340783
4.29869160735525,4.05054580176041
3.84515922164039,2.59243506632814
5.74080285864747,4.91013329019122
5.39584870695321,6.42041232515227
5.41541103445536,4.69151522396132
4.84438736927964,6.11551756822277
4.10398686926509,5.00923140497238
5.4965357164988,4.53730072166802
4.00609245027512,5.04631216630574
5.77708411442718,5.59576472303587
4.26451973033753,4.83614750486346
3.40364559361253,3.19712153006625
4.42546071427209,4.89462958379916
3.30209389524015,4.86794878610736
4.42595078491626,3.90868051683072
5.74097782676491,6.92581714399949
5.10414805223272,5.12900254691856
2.81678967709414,5.4875864816236
6.03471128889834,3.85769618968652
4.66743227694706,5.25177308585714
5.75088145200381,4.33879291084921
5.26012372927627,4.97439470966811
6.38282742410288,5.50097831502827
4.71208621135625,5.94091848050896
3.59733808484742,4.58710862818826
5.98266483317817,3.97383417416899
5.85512133825809,6.56200381238877
5.53484530438714,5.66631333719699
4.63171044597276,4.00245487034573
5.60770372423028,3.84792215771868
5.53682326796292,4.482675718495
6.29014559849672,5.43544621293044
3.95072844081452,5.84162503937352
3.90063312322645,6.35134880907706
4.08672050371207,3.33507714274916
4.38268411568474,5.37125864938094
4.19237343498002,3.61133447186322
6.81372219688935,4.95122179205734
4.93759091482737,5.59719930393049
4.79979319736986,6.62804858530162
4.79963172945208,6.10010888730363
3.71904833382007,3.65213358081018
5.99361269645199,4.59757097807769
5.22306417871166,5.24549721078511
3.70497711757065,3.01219855329168
4.41522470629874,3.624682626606
5.20403850754551,5.49877966364214
4.6249369555354,6.73536077743137
4.90302157621468,5.7401902387056
4.92716074942396,4.88097650287932
6.74458547693144,5.07576028808327
6.09337439873645,4.65712352880774
4.49649089164991,3.35670694899493
5.50781047445912,5.29243174030247
5.30702147458393,6.93608598266576
5.36050951282388,6.1791570787361
6.20691416908179,7.18175201145612
7.27079105316383,3.49184085296282
5.2096494422424,3.93527229703958
4.85000513354596,5.33165781007235
6.24654225794519,6.8733740558338
2.4270574798055,6.09962155961522
6.06347423652409,4.39851593749005
6.32632926459453,6.62296757946483
5.39052463366956,5.18131879065059
3.68531345254026,3.85706907033685
4.98226565931179,4.18356208043256
5.54534668850971,3.68907752705498
4.33555128611483,3.46964616083596
4.30990291334099,4.94826085176946
4.68466907047124,3.73943380356048
6.72184734101586,4.46401738543189
5.25061892537028,2.48179662954672
5.43187907097442,5.01331184634736
5.30972525177143,5.18138220308853
5.63673060587866,3.39461545128668
3.32400460765893,4.48159851269231
4.2850564628847,4.57919007192655
5.83384859690327,4.98472467760145
5.16726152235728,5.43490664332302
5.44919642701879,3.83053096289266
5.16905288253357,5.4117271590323
4.98634731334023,6.79628150280326
5.93607380323316,5.57662835701815
4.50176752236984,4.10818404732626
4.25543997798037,5.54612586503461
3.76923061893406,4.60123410811177
5.05521085444742,6.21634507916435
6.55293943672665,4.97790571522698
4.16918540223011,5.04082921076985
3.74204746051168,4.95221720027416
6.41908747563065,7.22721155405447
5.99426922709523,4.39353645495741
4.37016914621799,4.77068883986157
5.84682114430672,5.67663141998439
3.16033056362432,5.71775616268349
5.60440822334981,5.73332018452532
6.59610627274973,4.05217611246944
4.19377897409014,4.76196790767761
3.39516811600063,7.04980398093868
2.67023148290452,3.64450230219391
4.33421396641428,3.77667771052015
4.57706508317978,4.36384152265335
5.15738368567767,6.05311997846888
5.82012625936322,5.7576905990285
4.42427850176692,4.57117577005248
5.52845142210782,5.03526639525441
3.50891839005524,6.38501875743754
4.75428741587592,5.17048993254344
4.24713489170522,5.75639137445107
3.52868789494228,4.47241191551789
5.28891175221374,4.20877657065607
4.5350248161845,5.72631077602017
5.13130310944394,3.78067062907151
3.25017764805432,4.80297926530699
4.59091782181425,5.2215668782604
5.74259015293552,5.48637184898976
3.28283317479568,4.12272383260284
4.1095082853961,4.33341567867475
6.16347871227668,6.14926522479185
6.64590589370666,6.78091643292475
5.52652705625716,4.0351156575727
6.02020809753433,3.72790225061955
4.58869493714968,6.23535538690859
6.92281614700918,3.75916922403765
4.48824682639131,6.71222814526269
7.35618618915189,6.57924357257455
4.44251949610794,4.90142387667971
4.91910499748852,5.03278313141859
5.33643618824433,7.41213741456489
5.97412254758279,1.8906113500779
6.70499160415495,4.52199908001383
6.09914376906761,6.23785163893667
6.78587811494143,4.67181667694958
